Dataset,Shadows,FPR,k_frac,Metric,Precision_Mean,Precision_Std,Recall_Mean,Recall_Std
CIFAR-100,16,0.44306214575838776,2.0,LT-IQR (Pollock et al.),0.9786666666666667,0.006182412330330475,0.02210883578148878,0.00018046533993104679
CIFAR-100,16,0.44306214575838776,2.0,Loss,0.6933333333333334,0.022050447211388276,0.015663164839003537,0.0005106268201296961
CIFAR-100,16,0.44306214575838776,2.0,Gradient norm (CSG),0.88,0.015748015748023637,0.01988032111077603,0.00039263379904573987
CIFAR-100,16,0.44306214575838776,2.0,RMIA (Baseline),0.9620000000000001,0.009092121131323912,0.021731737108091797,0.00017126410659030792
CIFAR-100,16,0.44306214575838776,2.0,Random guess,0.8853333333333334,0.0027597745479577785,0.8853333333333334,0.0027597745479577785
CIFAR-100,16,0.44306214575838776,3.0,CSL-Diff-50 (Ours),0.9884444444444446,0.004532461789860269,0.03349473256704416,0.0002520826203545374
CIFAR-100,16,0.44306214575838776,3.0,CSL-Diff-40 (Ours),0.987111111111111,0.002514157444218873,0.033449380789028364,0.0001887580634467168
CIFAR-100,16,0.44306214575838776,3.0,LT-IQR (Pollock et al.),0.9697777777777778,0.010740485309861844,0.03286222056212174,0.00041589576213885246
CIFAR-100,16,0.44306214575838776,3.0,Loss,0.7368888888888888,0.014456405304258284,0.024969655550227374,0.0004714523550273018
CIFAR-100,16,0.44306214575838776,3.0,Gradient norm (CSG),0.8862222222222224,0.013436636851405327,0.03003103049878413,0.0005022775710269404
CIFAR-100,16,0.44306214575838776,3.0,RMIA (Baseline),0.9608888888888889,0.005479479113750192,0.03256017607291404,0.0001412122191455221
CIFAR-100,16,0.44306214575838776,3.0,Random guess,0.8853333333333334,0.0027597745479577785,0.8853333333333334,0.0027597745479577785
CIFAR-100,16,0.44306214575838776,5.0,CSL-Diff-50 (Ours),0.9805333333333334,0.004349201714746659,0.05537733344081747,0.0003497036127080965
CIFAR-100,16,0.44306214575838776,5.0,CSL-Diff-40 (Ours),0.9805333333333334,0.004446221866808808,0.05537744313889873,0.0003704861288501634
CIFAR-100,16,0.44306214575838776,5.0,LT-IQR (Pollock et al.),0.9637333333333333,0.008524995927011088,0.0544283582912927,0.0005225145936348041
CIFAR-100,16,0.44306214575838776,5.0,Loss,0.7922666666666668,0.011690832115617554,0.04474378197680726,0.0006310416462278034
CIFAR-100,16,0.44306214575838776,5.0,Gradient norm (CSG),0.8818666666666667,0.016031080922868417,0.049805461746809575,0.000956967057962994
CIFAR-100,16,0.44306214575838776,5.0,RMIA (Baseline),0.9594666666666667,0.0065428502114054515,0.05418758336419127,0.0004449202801844269
CIFAR-100,16,0.44306214575838776,5.0,Random guess,0.8853333333333334,0.0027597745479577785,0.8853333333333334,0.0027597745479577785
CIFAR-100,16,0.49770235643321137,0.1,CSL-Diff-50 (Ours),1.0,0.0,0.0010869976820209323,3.2425803791312543e-06
CIFAR-100,16,0.49770235643321137,0.1,CSL-Diff-40 (Ours),1.0,0.0,0.0010869976820209323,3.2425803791312543e-06
CIFAR-100,16,0.49770235643321137,0.1,LT-IQR (Pollock et al.),0.9866666666666667,0.018856180831641284,0.0010725401293954408,2.249631478118369e-05
CIFAR-100,16,0.49770235643321137,0.1,Loss,0.49333333333333335,0.13199326582148888,0.0005363556931840893,0.0001435747979609952
CIFAR-100,16,0.49770235643321137,0.1,Gradient norm (CSG),0.8666666666666667,0.16110727964792762,0.0009424114878379542,0.00017685469587005293
CIFAR-100,16,0.49770235643321137,0.1,RMIA (Baseline),0.9866666666666667,0.018856180831641284,0.0010724435479191406,1.7359640359740437e-05
CIFAR-100,16,0.49770235643321137,0.1,Random guess,0.9199733333333334,0.002738823754014743,0.9199733333333334,0.002738823754014743
CIFAR-100,16,0.49770235643321137,1.0,CSL-Diff-50 (Ours),0.9933333333333333,0.004988876515698593,0.010797463890345077,5.444284922394481e-05
CIFAR-100,16,0.49770235643321137,1.0,CSL-Diff-40 (Ours),0.996,0.0032659863237109073,0.010826400331452185,1.4514216639780942e-05
CIFAR-100,16,0.49770235643321137,1.0,LT-IQR (Pollock et al.),0.984,0.005656854249492386,0.010696132436706147,8.004803781483201e-05
CIFAR-100,16,0.49770235643321137,1.0,Loss,0.7239999999999999,0.008640987597877155,0.007869798640139437,9.124452720060997e-05
CIFAR-100,16,0.49770235643321137,1.0,Gradient norm (CSG),0.9173333333333332,0.03205550741379013,0.009971999816363408,0.00036624048129372795
CIFAR-100,16,0.49770235643321137,1.0,RMIA (Baseline),0.9786666666666667,0.010498677165349092,0.010638237648512067,0.00013137072862347046
CIFAR-100,16,0.49770235643321137,1.0,Random guess,0.9199733333333334,0.002738823754014743,0.9199733333333334,0.002738823754014743
CIFAR-100,16,0.49770235643321137,2.0,CSL-Diff-50 (Ours),0.992,0.002828427124746193,0.02156610925691547,0.000105687073803169
CIFAR-100,16,0.49770235643321137,2.0,CSL-Diff-40 (Ours),0.9940000000000001,0.0028284271247461922,0.021609589164196308,0.00010579710960064329
CIFAR-100,16,0.49770235643321137,2.0,LT-IQR (Pollock et al.),0.9813333333333333,0.005249338582674546,0.021334230832029667,0.00014449563825657418
CIFAR-100,16,0.49770235643321137,2.0,Loss,0.7799999999999999,0.019866219234335136,0.01695673370166162,0.00041714509316963965
CIFAR-100,16,0.49770235643321137,2.0,Gradient norm (CSG),0.9226666666666667,0.012036980056845203,0.02005930630173347,0.00030842812958818835
CIFAR-100,16,0.49770235643321137,2.0,RMIA (Baseline),0.972,0.007118052168020881,0.021131095115174636,0.00014807350056134208
CIFAR-100,16,0.49770235643321137,2.0,Random guess,0.9199733333333334,0.002738823754014743,0.9199733333333334,0.002738823754014743
CIFAR-100,16,0.49770235643321137,3.0,CSL-Diff-50 (Ours),0.9924444444444444,0.0022662308949301527,0.03236368039666491,0.00015367509175659636
CIFAR-100,16,0.49770235643321137,3.0,CSL-Diff-40 (Ours),0.9915555555555556,0.0006285393610546921,0.03233458279638939,0.0001065396366826113
CIFAR-100,16,0.49770235643321137,3.0,LT-IQR (Pollock et al.),0.9764444444444446,0.006190394789859631,0.03184187883758261,0.0002358326794990245
CIFAR-100,16,0.49770235643321137,3.0,Loss,0.8133333333333335,0.013597385369580722,0.026521926977540623,0.0003993658071847967
CIFAR-100,16,0.49770235643321137,3.0,Gradient norm (CSG),0.928,0.011313708498984772,0.03026265896388893,0.00042769352557146264
CIFAR-100,16,0.49770235643321137,3.0,RMIA (Baseline),0.9702222222222222,0.005028314888437693,0.03163867854303547,0.0001516843391957742
CIFAR-100,16,0.49770235643321137,3.0,Random guess,0.9199733333333334,0.002738823754014743,0.9199733333333334,0.002738823754014743
CIFAR-100,16,0.49770235643321137,5.0,CSL-Diff-50 (Ours),0.9874666666666666,0.0026398653164297634,0.05366871704694276,0.00021935870181773943
CIFAR-100,16,0.49770235643321137,5.0,CSL-Diff-40 (Ours),0.9874666666666666,0.0030868898407440623,0.053668802960491,0.00025478623491876376
CIFAR-100,16,0.49770235643321137,5.0,LT-IQR (Pollock et al.),0.9717333333333333,0.006542850211405498,0.052813426532834884,0.0003648037625038517
CIFAR-100,16,0.49770235643321137,5.0,Loss,0.8525333333333335,0.007165348716023698,0.04633438239059711,0.0003243891540821305
CIFAR-100,16,0.49770235643321137,5.0,Gradient norm (CSG),0.9261333333333334,0.010417079991799763,0.050335800087554096,0.0006311089495273586
CIFAR-100,16,0.49770235643321137,5.0,RMIA (Baseline),0.9688,0.005878775382679615,0.052654263728446525,0.00036932184799150133
CIFAR-100,16,0.49770235643321137,5.0,Random guess,0.9199733333333334,0.002738823754014743,0.9199733333333334,0.002738823754014743
CIFAR-100,16,0.5590810182512223,0.1,CSL-Diff-50 (Ours),1.0,0.0,0.001053343497973101,1.5571256159408577e-06
CIFAR-100,16,0.5590810182512223,0.1,CSL-Diff-40 (Ours),1.0,0.0,0.001053343497973101,1.5571256159408577e-06
CIFAR-100,16,0.5590810182512223,0.1,LT-IQR (Pollock et al.),0.9866666666666667,0.018856180831641284,0.0010393172689247806,2.0844759141885193e-05
CIFAR-100,16,0.5590810182512223,0.1,Loss,0.6133333333333334,0.1359738536958076,0.0006460233362684643,0.00014299317697655622
CIFAR-100,16,0.5590810182512223,0.1,Gradient norm (CSG),0.9066666666666666,0.13199326582148888,0.0009551598946348584,0.00013983107149421038
CIFAR-100,16,0.5590810182512223,0.1,RMIA (Baseline),0.9866666666666667,0.018856180831641284,0.001039269893019192,1.8365305215586892e-05
CIFAR-100,16,0.5590810182512223,0.1,Random guess,0.94936,0.0014020936725720782,0.94936,0.0014020936725720782
CIFAR-100,16,0.5590810182512223,1.0,CSL-Diff-50 (Ours),0.9946666666666667,0.004988876515698593,0.010477259657027014,5.531749364467081e-05
CIFAR-100,16,0.5590810182512223,1.0,CSL-Diff-40 (Ours),0.9973333333333333,0.0018856180831641283,0.010505327468860404,1.579402878466456e-05
CIFAR-100,16,0.5590810182512223,1.0,LT-IQR (Pollock et al.),0.9853333333333333,0.0037712361663282566,0.010378965948140847,4.750039231920398e-05
CIFAR-100,16,0.5590810182512223,1.0,Loss,0.8186666666666668,0.015434449203720264,0.008623334086861802,0.00016092335140933419
CIFAR-100,16,0.5590810182512223,1.0,Gradient norm (CSG),0.9506666666666667,0.013199326582148846,0.010013913977203526,0.00014865405825136146
CIFAR-100,16,0.5590810182512223,1.0,RMIA (Baseline),0.9853333333333333,0.009428090415820642,0.01037903635465156,0.00010950054138957504
CIFAR-100,16,0.5590810182512223,1.0,Random guess,0.94936,0.0014020936725720782,0.94936,0.0014020936725720782
CIFAR-100,16,0.5590810182512223,2.0,CSL-Diff-50 (Ours),0.9933333333333333,0.0024944382578492965,0.020926474532825767,7.636442361706736e-05
CIFAR-100,16,0.5590810182512223,2.0,CSL-Diff-40 (Ours),0.9953333333333333,0.0024944382578492965,0.020968608272744688,7.641749618151236e-05
CIFAR-100,16,0.5590810182512223,2.0,LT-IQR (Pollock et al.),0.984,0.005656854249492386,0.020729864084448307,0.00013338356868834437
CIFAR-100,16,0.5590810182512223,2.0,Loss,0.8586666666666667,0.015434449203720314,0.018089153468479727,0.000311176550486111
CIFAR-100,16,0.5590810182512223,2.0,Gradient norm (CSG),0.956,0.0043204937989385775,0.020139903335945227,9.041613420425778e-05
CIFAR-100,16,0.5590810182512223,2.0,RMIA (Baseline),0.9806666666666667,0.00659966329107445,0.020659636872700185,0.00015063166965339516
CIFAR-100,16,0.5590810182512223,2.0,Random guess,0.94936,0.0014020936725720782,0.94936,0.0014020936725720782
CIFAR-100,16,0.5590810182512223,3.0,CSL-Diff-50 (Ours),0.9942222222222222,0.002739739556875075,0.03141781547167507,0.00012380209312093854
CIFAR-100,16,0.5590810182512223,3.0,CSL-Diff-40 (Ours),0.9937777777777778,0.0016629588385662008,0.031403749543589536,9.614107348178954e-05
CIFAR-100,16,0.5590810182512223,3.0,LT-IQR (Pollock et al.),0.9808888888888889,0.008243216440440593,0.03099647938718117,0.0002748647568809961
CIFAR-100,16,0.5590810182512223,3.0,Loss,0.8844444444444445,0.012139111363331255,0.027948416587339115,0.000363581539792234
CIFAR-100,16,0.5590810182512223,3.0,Gradient norm (CSG),0.9595555555555556,0.005479479113750192,0.03032225752101327,0.00018026128470131594
CIFAR-100,16,0.5590810182512223,3.0,RMIA (Baseline),0.9795555555555554,0.004121608220220286,0.030954208567023165,0.00012727735274233482
CIFAR-100,16,0.5590810182512223,3.0,Random guess,0.94936,0.0014020936725720782,0.94936,0.0014020936725720782
CIFAR-100,16,0.5590810182512223,5.0,CSL-Diff-50 (Ours),0.9909333333333333,0.0015084944665312923,0.05218970187579902,0.00012932682878130712
CIFAR-100,16,0.5590810182512223,5.0,CSL-Diff-40 (Ours),0.9912,0.0022627416997969647,0.05220376780388456,0.00016385198057469136
CIFAR-100,16,0.5590810182512223,5.0,LT-IQR (Pollock et al.),0.9797333333333333,0.005438954147832271,0.051599609305838234,0.00026343658310108855
CIFAR-100,16,0.5590810182512223,5.0,Loss,0.9095999999999999,0.009666436778875674,0.047905719035523105,0.00048079421156573633
CIFAR-100,16,0.5590810182512223,5.0,Gradient norm (CSG),0.9575999999999999,0.0065319726474218145,0.050434163451635816,0.0003624798849978921
CIFAR-100,16,0.5590810182512223,5.0,RMIA (Baseline),0.9770666666666666,0.005631656555184749,0.05145947883681274,0.0003282638565155468
CIFAR-100,16,0.5590810182512223,5.0,Random guess,0.94936,0.0014020936725720782,0.94936,0.0014020936725720782
CIFAR-100,16,0.6280291441834247,0.1,CSL-Diff-50 (Ours),1.0,0.0,0.0010288357224714113,9.687187015444983e-07
CIFAR-100,16,0.6280291441834247,0.1,CSL-Diff-40 (Ours),1.0,0.0,0.0010288357224714113,9.687187015444983e-07
CIFAR-100,16,0.6280291441834247,0.1,LT-IQR (Pollock et al.),0.9866666666666667,0.018856180831641284,0.0010151340892367298,2.0239920551781386e-05
CIFAR-100,16,0.6280291441834247,0.1,Loss,0.7200000000000001,0.09797958971132711,0.0007408124711462087,0.00010112264398374347
CIFAR-100,16,0.6280291441834247,0.1,Gradient norm (CSG),0.9466666666666667,0.07542472332656508,0.0009740291895326851,7.836731695769009e-05
CIFAR-100,16,0.6280291441834247,0.1,RMIA (Baseline),0.9866666666666667,0.018856180831641284,0.001015102477030849,1.8610344338867685e-05
CIFAR-100,16,0.6280291441834247,0.1,Random guess,0.9719733333333332,0.0009152534560923016,0.9719733333333332,0.0009152534560923016
CIFAR-100,16,0.6280291441834247,1.0,CSL-Diff-50 (Ours),0.996,0.0032659863237109073,0.010247186878826328,2.9573275999897876e-05
CIFAR-100,16,0.6280291441834247,1.0,CSL-Diff-40 (Ours),0.9973333333333333,0.0018856180831641283,0.01026090542904994,1.172293102468608e-05
CIFAR-100,16,0.6280291441834247,1.0,LT-IQR (Pollock et al.),0.9866666666666667,0.0018856180831641283,0.010151178387793931,2.128246412929038e-05
CIFAR-100,16,0.6280291441834247,1.0,Loss,0.908,0.01959591794226544,0.009341929861974,0.0002063309390378551
CIFAR-100,16,0.6280291441834247,1.0,Gradient norm (CSG),0.9746666666666667,0.013597385369580772,0.010027846771692868,0.00014903018978716624
CIFAR-100,16,0.6280291441834247,1.0,RMIA (Baseline),0.996,0.0,0.010247203795815257,9.648438267383749e-06
CIFAR-100,16,0.6280291441834247,1.0,Random guess,0.9719733333333332,0.0009152534560923016,0.9719733333333332,0.0009152534560923016
CIFAR-100,16,0.6280291441834247,2.0,CSL-Diff-50 (Ours),0.9953333333333333,0.0009428090415820641,0.020480689041406902,2.6803154887693045e-05
CIFAR-100,16,0.6280291441834247,2.0,CSL-Diff-40 (Ours),0.9973333333333333,0.0009428090415820641,0.02052184247030576,2.682992944516536e-05
CIFAR-100,16,0.6280291441834247,2.0,LT-IQR (Pollock et al.),0.9886666666666667,0.003399346342395193,0.02034349328749779,6.715606069657172e-05
CIFAR-100,16,0.6280291441834247,2.0,Loss,0.9273333333333333,0.014636332266733394,0.019081500484694616,0.0003033978951605375
CIFAR-100,16,0.6280291441834247,2.0,Gradient norm (CSG),0.9780000000000001,0.005887840577551903,0.02012413848514738,0.0001397284194061099
CIFAR-100,16,0.6280291441834247,2.0,RMIA (Baseline),0.9906666666666667,0.0009428090415820641,0.020384648938168628,9.22421534546472e-06
CIFAR-100,16,0.6280291441834247,2.0,Random guess,0.9719733333333332,0.0009152534560923016,0.9719733333333332,0.0009152534560923016
CIFAR-100,16,0.6280291441834247,3.0,CSL-Diff-50 (Ours),0.9955555555555554,0.001662958838566201,0.03072790753243911,6.582752859667185e-05
CIFAR-100,16,0.6280291441834247,3.0,CSL-Diff-40 (Ours),0.9955555555555556,0.0006285393610546921,0.03072789283722216,3.418613945243356e-05
CIFAR-100,16,0.6280291441834247,3.0,LT-IQR (Pollock et al.),0.987111111111111,0.004399775527382983,0.030467202962638617,0.00012676928126432058
CIFAR-100,16,0.6280291441834247,3.0,Loss,0.9417777777777778,0.009130061592966277,0.029068033544687243,0.00028261710289152026
CIFAR-100,16,0.6280291441834247,3.0,Gradient norm (CSG),0.979111111111111,0.005995883361436458,0.030220495644785638,0.0002115446734708077
CIFAR-100,16,0.6280291441834247,3.0,RMIA (Baseline),0.988,0.003925227051701248,0.03049457906044606,9.315697715322615e-05
CIFAR-100,16,0.6280291441834247,3.0,Random guess,0.9719733333333332,0.0009152534560923016,0.9719733333333332,0.0009152534560923016
CIFAR-100,16,0.6280291441834247,5.0,CSL-Diff-50 (Ours),0.9938666666666668,0.000997775303139697,0.051126243408625476,3.958747997926446e-05
CIFAR-100,16,0.6280291441834247,5.0,CSL-Diff-40 (Ours),0.9936000000000001,0.0013063945294843537,0.05111252485840186,5.80733623344681e-05
CIFAR-100,16,0.6280291441834247,5.0,LT-IQR (Pollock et al.),0.9872000000000001,0.004710272462041515,0.050783107753975716,0.0001956088343762373
CIFAR-100,16,0.6280291441834247,5.0,Loss,0.9541333333333334,0.005926962872238113,0.049082381764166856,0.0003175267798939305
CIFAR-100,16,0.6280291441834247,5.0,Gradient norm (CSG),0.9773333333333335,0.00547803695577977,0.05027601421015304,0.00032539174538112647
CIFAR-100,16,0.6280291441834247,5.0,RMIA (Baseline),0.9853333333333333,0.001359738536958064,0.050687293379722574,7.635347017945358e-05
CIFAR-100,16,0.6280291441834247,5.0,Random guess,0.9719733333333332,0.0009152534560923016,0.9719733333333332,0.0009152534560923016
CIFAR-100,16,0.7054802310718645,0.1,CSL-Diff-50 (Ours),1.0,0.0,0.001013157558469909,1.3956540784312292e-07
CIFAR-100,16,0.7054802310718645,0.1,CSL-Diff-40 (Ours),1.0,0.0,0.001013157558469909,1.3956540784312292e-07
CIFAR-100,16,0.7054802310718645,0.1,LT-IQR (Pollock et al.),1.0,0.0,0.001013157558469909,1.3956540784312292e-07
CIFAR-100,16,0.7054802310718645,0.1,Loss,0.84,0.0565685424949238,0.0008510600128797758,5.74212359867688e-05
CIFAR-100,16,0.7054802310718645,0.1,Gradient norm (CSG),0.96,0.0565685424949238,0.0009726389198961649,5.7437495493415536e-05
CIFAR-100,16,0.7054802310718645,0.1,RMIA (Baseline),0.9866666666666667,0.018856180831641284,0.0009996469661655422,1.9010351134577963e-05
CIFAR-100,16,0.7054802310718645,0.1,Random guess,0.9870133333333332,0.00013597385369580568,0.9870133333333332,0.00013597385369580568
CIFAR-100,16,0.7054802310718645,1.0,CSL-Diff-50 (Ours),0.9986666666666667,0.0018856180831641283,0.010118066087522574,1.876628479775651e-05
CIFAR-100,16,0.7054802310718645,1.0,CSL-Diff-40 (Ours),1.0,0.0,0.01013157558469909,1.3956540784307191e-06
CIFAR-100,16,0.7054802310718645,1.0,LT-IQR (Pollock et al.),0.992,0.0032659863237109073,0.010050524075149348,3.345238468931608e-05
CIFAR-100,16,0.7054802310718645,1.0,Loss,0.9413333333333332,0.013199326582148849,0.009537204779195911,0.0001347878503687627
CIFAR-100,16,0.7054802310718645,1.0,Gradient norm (CSG),0.9906666666666667,0.010498677165349092,0.010037028810375085,0.00010773687211307364
CIFAR-100,16,0.7054802310718645,1.0,RMIA (Baseline),0.996,0.0,0.010091049282360293,1.3900714621172288e-06
CIFAR-100,16,0.7054802310718645,1.0,Random guess,0.9870133333333332,0.00013597385369580568,0.9870133333333332,0.00013597385369580568
CIFAR-100,16,0.7054802310718645,2.0,CSL-Diff-50 (Ours),0.9979999999999999,1.1102230246251565e-16,0.02022262486705938,2.785725540548742e-06
CIFAR-100,16,0.7054802310718645,2.0,CSL-Diff-40 (Ours),0.9993333333333334,0.0009428090415820641,0.02024964495654026,2.1820527373195716e-05
CIFAR-100,16,0.7054802310718645,2.0,LT-IQR (Pollock et al.),0.9926666666666666,0.0033993463423951926,0.02011455436315661,6.883563175028314e-05
CIFAR-100,16,0.7054802310718645,2.0,Loss,0.9573333333333333,0.010370899457402705,0.019398598079869933,0.00021090914032041843
CIFAR-100,16,0.7054802310718645,2.0,Gradient norm (CSG),0.9899999999999999,0.005656854249492385,0.020060534985234302,0.0001172992033582989
CIFAR-100,16,0.7054802310718645,2.0,RMIA (Baseline),0.992,0.0016329931618554536,0.02010104705517084,3.386487631160478e-05
